43,Stockout,S5,Eggs,NULL,0,📦 Store S5 running low on None (only 0 left).,2025-09-10 18:12:35.020
44,Stockout,S5,Rice,NULL,0,📦 Store S5 running low on None (only 0 left).,2025-09-10 18:12:35.310
45,Stockout,S5,Atta,NULL,0,📦 Store S5 running low on None (only 0 left).,2025-09-10 18:12:35.617
46,Stockout,S5,Sugar,NULL,0,📦 Store S5 running low on None (only 0 left).,2025-09-10 18:12:35.917
47,Stockout,S5,Salt,NULL,0,📦 Store S5 running low on None (only 0 left).,2025-09-10 18:12:36.227
48,Stockout,S5,Butter,NULL,0,📦 Store S5 running low on None (only 0 left).,2025-09-10 18:12:36.527
49,Stockout,S5,Cheese,NULL,0,📦 Store S5 running low on None (only 0 left).,2025-09-10 18:12:36.830
50,Stockout,S5,Juice,NULL,0,📦 Store S5 running low on None (only 0 left).,2025-09-10 18:12:37.127
51,Stockout,S6,Milk,NULL,0,📦 Store S6 running low on None (only 0 left).,2025-09-10 18:12:37.433
52,Stockout,S6,Bread,NULL,0,📦 Store S6 running low on None (only 0 left).,2025-09-10 18:12:37.733
53,Stockout,S6,Eggs,NULL,0,📦 Store S6 running low on None (only 0 left).,2025-09-10 18:12:38.037
54,Stockout,S6,Rice,NULL,0,📦 Store S6 running low on None (only 0 left).,2025-09-10 18:12:38.337
55,Stockout,S6,Atta,NULL,0,📦 Store S6 running low on None (only 0 left).,2025-09-10 18:12:38.640
56,Stockout,S6,Sugar,NULL,0,📦 Store S6 running low on None (only 0 left).,2025-09-10 18:12:38.940
57,Stockout,S6,Salt,NULL,0,📦 Store S6 running low on None (only 0 left).,2025-09-10 18:12:39.233
58,Stockout,S6,Butter,NULL,0,📦 Store S6 running low on None (only 0 left).,2025-09-10 18:12:39.553
59,Stockout,S6,Cheese,NULL,0,📦 Store S6 running low on None (only 0 left).,2025-09-10 18:12:39.840
60,Stockout,S6,Juice,NULL,0,📦 Store S6 running low on None (only 0 left).,2025-09-10 18:12:40.140
61,Stockout,S7,Milk,NULL,0,📦 Store S7 running low on None (only 0 left).,2025-09-10 18:12:40.443
62,Stockout,S7,Bread,NULL,0,📦 Store S7 running low on None (only 0 left).,2025-09-10 18:12:40.747
63,Stockout,S7,Eggs,NULL,0,📦 Store S7 running low on None (only 0 left).,2025-09-10 18:12:41.050
64,Stockout,S7,Rice,NULL,0,📦 Store S7 running low on None (only 0 left).,2025-09-10 18:12:41.353
65,Stockout,S7,Atta,NULL,0,📦 Store S7 running low on None (only 0 left).,2025-09-10 18:12:41.653
66,Stockout,S7,Sugar,NULL,0,📦 Store S7 running low on None (only 0 left).,2025-09-10 18:12:41.953
67,Stockout,S7,Salt,NULL,0,📦 Store S7 running low on None (only 0 left).,2025-09-10 18:12:42.260
68,Stockout,S7,Butter,NULL,0,📦 Store S7 running low on None (only 0 left).,2025-09-10 18:12:42.560
69,Stockout,S7,Cheese,NULL,0,📦 Store S7 running low on None (only 0 left).,2025-09-10 18:12:42.867
70,Stockout,S7,Juice,NULL,0,📦 Store S7 running low on None (only 0 left).,2025-09-10 18:12:43.163
71,Stockout,S8,Milk,NULL,0,📦 Store S8 running low on None (only 0 left).,2025-09-10 18:12:43.463
72,Stockout,S8,Bread,NULL,0,📦 Store S8 running low on None (only 0 left).,2025-09-10 18:12:43.770
73,Stockout,S8,Eggs,NULL,0,📦 Store S8 running low on None (only 0 left).,2025-09-10 18:12:44.070
74,Stockout,S8,Rice,NULL,0,📦 Store S8 running low on None (only 0 left).,2025-09-10 18:12:44.373
75,Stockout,S8,Atta,NULL,0,📦 Store S8 running low on None (only 0 left).,2025-09-10 18:12:44.670
76,Stockout,S8,Sugar,NULL,0,📦 Store S8 running low on None (only 0 left).,2025-09-10 18:12:44.980
77,Stockout,S8,Salt,NULL,0,📦 Store S8 running low on None (only 0 left).,2025-09-10 18:12:45.273
78,Stockout,S8,Butter,NULL,0,📦 Store S8 running low on None (only 0 left).,2025-09-10 18:12:45.580
79,Stockout,S8,Cheese,NULL,0,📦 Store S8 running low on None (only 0 left).,2025-09-10 18:12:45.883
80,Stockout,S8,Juice,NULL,0,📦 Store S8 running low on None (only 0 left).,2025-09-10 18:12:46.190
81,Stockout,S9,Milk,NULL,0,📦 Store S9 running low on None (only 0 left).,2025-09-10 18:12:46.490
82,Stockout,S9,Bread,NULL,0,📦 Store S9 running low on None (only 0 left).,2025-09-10 18:12:46.790
83,Stockout,S9,Eggs,NULL,0,📦 Store S9 running low on None (only 0 left).,2025-09-10 18:12:47.093
84,Stockout,S9,Rice,NULL,0,📦 Store S9 running low on None (only 0 left).,2025-09-10 18:12:47.390
85,Stockout,S9,Atta,NULL,0,📦 Store S9 running low on None (only 0 left).,2025-09-10 18:12:47.693
86,Stockout,S9,Sugar,NULL,0,📦 Store S9 running low on None (only 0 left).,2025-09-10 18:12:47.993
87,Stockout,S9,Salt,NULL,0,📦 Store S9 running low on None (only 0 left).,2025-09-10 18:12:48.303
88,Stockout,S9,Butter,NULL,0,📦 Store S9 running low on None (only 0 left).,2025-09-10 18:12:48.600
89,Stockout,S9,Cheese,NULL,0,📦 Store S9 running low on None (only 0 left).,2025-09-10 18:12:48.903
90,Stockout,S9,Juice,NULL,0,📦 Store S9 running low on None (only 0 left).,2025-09-10 18:12:49.207
91,Stockout,S10,Milk,NULL,0,📦 Store S10 running low on None (only 0 left).,2025-09-10 18:12:49.517
92,Stockout,S10,Bread,NULL,0,📦 Store S10 running low on None (only 0 left).,2025-09-10 18:12:49.820
93,Stockout,S10,Eggs,NULL,0,📦 Store S10 running low on None (only 0 left).,2025-09-10 18:12:50.117
94,Stockout,S10,Rice,NULL,0,📦 Store S10 running low on None (only 0 left).,2025-09-10 18:12:50.417
95,Stockout,S10,Atta,NULL,0,📦 Store S10 running low on None (only 0 left).,2025-09-10 18:12:50.720
96,Stockout,S10,Sugar,NULL,0,📦 Store S10 running low on None (only 0 left).,2025-09-10 18:12:51.020
97,Stockout,S10,Salt,NULL,0,📦 Store S10 running low on None (only 0 left).,2025-09-10 18:12:51.327
98,Stockout,S10,Butter,NULL,0,📦 Store S10 running low on None (only 0 left).,2025-09-10 18:12:51.637
99,Stockout,S10,Cheese,NULL,0,📦 Store S10 running low on None (only 0 left).,2025-09-10 18:12:51.933
100,Stockout,S10,Juice,NULL,0,📦 Store S10 running low on None (only 0 left).,2025-09-10 18:12:52.233
101,Stockout,S11,Milk,NULL,0,📦 Store S11 running low on None (only 0 left).,2025-09-10 18:12:52.540
102,Stockout,S11,Bread,NULL,0,📦 Store S11 running low on None (only 0 left).,2025-09-10 18:12:52.843
103,Stockout,S11,Eggs,NULL,0,📦 Store S11 running low on None (only 0 left).,2025-09-10 18:12:53.137
104,Stockout,S11,Rice,NULL,0,📦 Store S11 running low on None (only 0 left).,2025-09-10 18:12:53.437
105,Stockout,S11,Atta,NULL,0,📦 Store S11 running low on None (only 0 left).,2025-09-10 18:12:53.743
106,Stockout,S11,Sugar,NULL,0,📦 Store S11 running low on None (only 0 left).,2025-09-10 18:12:54.043
107,Stockout,S11,Salt,NULL,0,📦 Store S11 running low on None (only 0 left).,2025-09-10 18:12:54.350
108,Stockout,S11,Butter,NULL,0,📦 Store S11 running low on None (only 0 left).,2025-09-10 18:12:54.650
109,Stockout,S11,Cheese,NULL,0,📦 Store S11 running low on None (only 0 left).,2025-09-10 18:12:54.943
110,Stockout,S11,Juice,NULL,0,📦 Store S11 running low on None (only 0 left).,2025-09-10 18:12:55.250
111,Stockout,S12,Milk,NULL,0,📦 Store S12 running low on None (only 0 left).,2025-09-10 18:12:55.553
112,Stockout,S12,Bread,NULL,0,📦 Store S12 running low on None (only 0 left).,2025-09-10 18:12:55.883
113,Stockout,S12,Eggs,NULL,0,📦 Store S12 running low on None (only 0 left).,2025-09-10 18:12:56.163
114,Stockout,S12,Rice,NULL,0,📦 Store S12 running low on None (only 0 left).,2025-09-10 18:12:56.480
115,Stockout,S12,Atta,NULL,0,📦 Store S12 running low on None (only 0 left).,2025-09-10 18:12:56.763
116,Stockout,S12,Sugar,NULL,0,📦 Store S12 running low on None (only 0 left).,2025-09-10 18:12:57.063
117,Stockout,S12,Salt,NULL,0,📦 Store S12 running low on None (only 0 left).,2025-09-10 18:12:57.370
118,Stockout,S12,Butter,NULL,0,📦 Store S12 running low on None (only 0 left).,2025-09-10 18:12:57.670
119,Stockout,S12,Cheese,NULL,0,📦 Store S12 running low on None (only 0 left).,2025-09-10 18:12:57.977
120,Stockout,S12,Juice,NULL,0,📦 Store S12 running low on None (only 0 left).,2025-09-10 18:12:58.283
121,Stockout,S13,Milk,NULL,0,📦 Store S13 running low on None (only 0 left).,2025-09-10 18:12:58.590
122,Stockout,S13,Bread,NULL,0,📦 Store S13 running low on None (only 0 left).,2025-09-10 18:12:58.883
123,Stockout,S13,Eggs,NULL,0,📦 Store S13 running low on None (only 0 left).,2025-09-10 18:12:59.187
124,Stockout,S13,Rice,NULL,0,📦 Store S13 running low on None (only 0 left).,2025-09-10 18:12:59.493
125,Stockout,S13,Atta,NULL,0,📦 Store S13 running low on None (only 0 left).,2025-09-10 18:12:59.787
126,Stockout,S13,Sugar,NULL,0,📦 Store S13 running low on None (only 0 left).,2025-09-10 18:13:00.093
127,Stockout,S13,Salt,NULL,0,📦 Store S13 running low on None (only 0 left).,2025-09-10 18:13:00.393
128,Stockout,S13,Butter,NULL,0,📦 Store S13 running low on None (only 0 left).,2025-09-10 18:13:00.693
129,Stockout,S13,Cheese,NULL,0,📦 Store S13 running low on None (only 0 left).,2025-09-10 18:13:00.997
130,Stockout,S13,Juice,NULL,0,📦 Store S13 running low on None (only 0 left).,2025-09-10 18:13:01.297
131,Stockout,S14,Milk,NULL,0,📦 Store S14 running low on None (only 0 left).,2025-09-10 18:13:01.617
132,Stockout,S14,Bread,NULL,0,📦 Store S14 running low on None (only 0 left).,2025-09-10 18:13:01.907
133,Stockout,S14,Eggs,NULL,0,📦 Store S14 running low on None (only 0 left).,2025-09-10 18:13:02.207
134,Stockout,S14,Rice,NULL,0,📦 Store S14 running low on None (only 0 left).,2025-09-10 18:13:02.513
135,Stockout,S14,Atta,NULL,0,📦 Store S14 running low on None (only 0 left).,2025-09-10 18:13:02.800
136,Stockout,S14,Sugar,NULL,0,📦 Store S14 running low on None (only 0 left).,2025-09-10 18:13:03.103
137,Stockout,S14,Salt,NULL,0,📦 Store S14 running low on None (only 0 left).,2025-09-10 18:13:03.410
138,Stockout,S14,Butter,NULL,0,📦 Store S14 running low on None (only 0 left).,2025-09-10 18:13:03.717
139,Stockout,S14,Cheese,NULL,0,📦 Store S14 running low on None (only 0 left).,2025-09-10 18:13:04.013
140,Stockout,S14,Juice,NULL,0,📦 Store S14 running low on None (only 0 left).,2025-09-10 18:13:04.320
141,Stockout,S15,Milk,NULL,0,📦 Store S15 running low on None (only 0 left).,2025-09-10 18:13:04.620
142,Stockout,S15,Bread,NULL,0,📦 Store S15 running low on None (only 0 left).,2025-09-10 18:13:04.923
143,Stockout,S15,Eggs,NULL,0,📦 Store S15 running low on None (only 0 left).,2025-09-10 18:13:05.223
144,Stockout,S15,Rice,NULL,0,📦 Store S15 running low on None (only 0 left).,2025-09-10 18:13:05.520
145,Stockout,S15,Atta,NULL,0,📦 Store S15 running low on None (only 0 left).,2025-09-10 18:13:05.827
146,Stockout,S15,Sugar,NULL,0,📦 Store S15 running low on None (only 0 left).,2025-09-10 18:13:06.127
147,Stockout,S15,Salt,NULL,0,📦 Store S15 running low on None (only 0 left).,2025-09-10 18:13:06.430
148,Stockout,S15,Butter,NULL,0,📦 Store S15 running low on None (only 0 left).,2025-09-10 18:13:06.760
149,Stockout,S15,Cheese,NULL,0,📦 Store S15 running low on None (only 0 left).,2025-09-10 18:13:07.053
150,Stockout,S15,Juice,NULL,0,📦 Store S15 running low on None (only 0 left).,2025-09-10 18:13:07.347
151,Stockout,S16,Milk,NULL,0,📦 Store S16 running low on None (only 0 left).,2025-09-10 18:13:07.637
152,Stockout,S16,Bread,NULL,0,📦 Store S16 running low on None (only 0 left).,2025-09-10 18:13:07.940
153,Stockout,S16,Eggs,NULL,0,📦 Store S16 running low on None (only 0 left).,2025-09-10 18:13:08.243
154,Stockout,S16,Rice,NULL,0,📦 Store S16 running low on None (only 0 left).,2025-09-10 18:13:08.547
155,Stockout,S16,Atta,NULL,0,📦 Store S16 running low on None (only 0 left).,2025-09-10 18:13:08.853
156,Stockout,S16,Sugar,NULL,0,📦 Store S16 running low on None (only 0 left).,2025-09-10 18:13:09.157
157,Stockout,S16,Salt,NULL,0,📦 Store S16 running low on None (only 0 left).,2025-09-10 18:13:09.457
158,Stockout,S16,Butter,NULL,0,📦 Store S16 running low on None (only 0 left).,2025-09-10 18:13:09.760
159,Stockout,S16,Cheese,NULL,0,📦 Store S16 running low on None (only 0 left).,2025-09-10 18:13:10.060
160,Stockout,S16,Juice,NULL,0,📦 Store S16 running low on None (only 0 left).,2025-09-10 18:13:10.363
161,Stockout,S17,Milk,NULL,0,📦 Store S17 running low on None (only 0 left).,2025-09-10 18:13:10.667
162,Stockout,S17,Bread,NULL,0,📦 Store S17 running low on None (only 0 left).,2025-09-10 18:13:10.973
163,Stockout,S17,Eggs,NULL,0,📦 Store S17 running low on None (only 0 left).,2025-09-10 18:13:11.273
164,Stockout,S17,Rice,NULL,0,📦 Store S17 running low on None (only 0 left).,2025-09-10 18:13:11.580
165,Stockout,S17,Atta,NULL,0,📦 Store S17 running low on None (only 0 left).,2025-09-10 18:13:11.880
166,Stockout,S17,Sugar,NULL,0,📦 Store S17 running low on None (only 0 left).,2025-09-10 18:13:12.190
167,Stockout,S17,Salt,NULL,0,📦 Store S17 running low on None (only 0 left).,2025-09-10 18:13:12.490
168,Stockout,S17,Butter,NULL,0,📦 Store S17 running low on None (only 0 left).,2025-09-10 18:13:12.787
169,Stockout,S17,Cheese,NULL,0,📦 Store S17 running low on None (only 0 left).,2025-09-10 18:13:13.087
170,Stockout,S17,Juice,NULL,0,📦 Store S17 running low on None (only 0 left).,2025-09-10 18:13:13.393
171,Stockout,S18,Milk,NULL,0,📦 Store S18 running low on None (only 0 left).,2025-09-10 18:13:13.693
172,Stockout,S18,Bread,NULL,0,📦 Store S18 running low on None (only 0 left).,2025-09-10 18:13:14.000
173,Stockout,S18,Eggs,NULL,0,📦 Store S18 running low on None (only 0 left).,2025-09-10 18:13:14.303
174,Stockout,S18,Rice,NULL,0,📦 Store S18 running low on None (only 0 left).,2025-09-10 18:13:14.603
175,Stockout,S18,Atta,NULL,0,📦 Store S18 running low on None (only 0 left).,2025-09-10 18:13:14.910
176,Stockout,S18,Sugar,NULL,0,📦 Store S18 running low on None (only 0 left).,2025-09-10 18:13:15.220
177,Stockout,S18,Salt,NULL,0,📦 Store S18 running low on None (only 0 left).,2025-09-10 18:13:15.513
178,Stockout,S18,Butter,NULL,0,📦 Store S18 running low on None (only 0 left).,2025-09-10 18:13:15.817
179,Stockout,S18,Cheese,NULL,0,📦 Store S18 running low on None (only 0 left).,2025-09-10 18:13:16.123
180,Stockout,S18,Juice,NULL,0,📦 Store S18 running low on None (only 0 left).,2025-09-10 18:13:16.417
181,Stockout,S19,Milk,NULL,0,📦 Store S19 running low on None (only 0 left).,2025-09-10 18:13:16.723
182,Stockout,S19,Bread,NULL,0,📦 Store S19 running low on None (only 0 left).,2025-09-10 18:13:17.027
183,Stockout,S19,Eggs,NULL,0,📦 Store S19 running low on None (only 0 left).,2025-09-10 18:13:17.337
184,Stockout,S19,Rice,NULL,0,📦 Store S19 running low on None (only 0 left).,2025-09-10 18:13:17.627
185,Stockout,S19,Atta,NULL,0,📦 Store S19 running low on None (only 0 left).,2025-09-10 18:13:17.930
186,Stockout,S19,Sugar,NULL,0,📦 Store S19 running low on None (only 0 left).,2025-09-10 18:13:18.237
187,Stockout,S19,Salt,NULL,0,📦 Store S19 running low on None (only 0 left).,2025-09-10 18:13:18.537
188,Stockout,S19,Butter,NULL,0,📦 Store S19 running low on None (only 0 left).,2025-09-10 18:13:18.850
189,Stockout,S19,Cheese,NULL,0,📦 Store S19 running low on None (only 0 left).,2025-09-10 18:13:19.147
190,Stockout,S19,Juice,NULL,0,📦 Store S19 running low on None (only 0 left).,2025-09-10 18:13:19.450
191,Stockout,S20,Milk,NULL,0,📦 Store S20 running low on None (only 0 left).,2025-09-10 18:13:19.753
192,Stockout,S20,Bread,NULL,0,📦 Store S20 running low on None (only 0 left).,2025-09-10 18:13:20.047
193,Stockout,S20,Eggs,NULL,0,📦 Store S20 running low on None (only 0 left).,2025-09-10 18:13:20.357
194,Stockout,S20,Rice,NULL,0,📦 Store S20 running low on None (only 0 left).,2025-09-10 18:13:20.657
195,Stockout,S20,Atta,NULL,0,📦 Store S20 running low on None (only 0 left).,2025-09-10 18:13:20.960
196,Stockout,S20,Sugar,NULL,0,📦 Store S20 running low on None (only 0 left).,2025-09-10 18:13:21.257
197,Stockout,S20,Salt,NULL,0,📦 Store S20 running low on None (only 0 left).,2025-09-10 18:13:21.560
198,Stockout,S20,Butter,NULL,0,📦 Store S20 running low on None (only 0 left).,2025-09-10 18:13:21.867
199,Stockout,S20,Cheese,NULL,0,📦 Store S20 running low on None (only 0 left).,2025-09-10 18:13:22.170
200,Stockout,S20,Juice,NULL,0,📦 Store S20 running low on None (only 0 left).,2025-09-10 18:13:22.473
